concept_id,year,state_var,cdc_var,is_primary,source,score,notes,unverified
SCNTWRK1,2014,,SCNTWRK1,1,cdc_seed,,,1
SEATBELT,2014,,SEATBELT,1,cdc_seed,,,1
SEX,2014,,SEX,1,cdc_seed,,,1
SHINGLE2,2014,,SHINGLE2,1,cdc_seed,,,1
SLEPTIM1,2014,,SLEPTIM1,1,cdc_seed,,,1
SMOKDAY2,2014,,SMOKDAY2,1,cdc_seed,,,1
SMOKE100,2014,,SMOKE100,1,cdc_seed,,,1
STATERES,2014,,STATERES,1,cdc_seed,,,1
STOPSMK2,2014,,STOPSMK2,1,cdc_seed,,,1
SXORIENT,2014,,SXORIENT,1,cdc_seed,,,1
TETANUS,2014,,TETANUS,1,cdc_seed,,,1
TRNSGNDR,2014,,TRNSGNDR,1,cdc_seed,,,1
USEEQUIP,2014,,USEEQUIP,1,cdc_seed,,,1
USENOW3,2014,,USENOW3,1,cdc_seed,,,1
VETERAN3,2014,,VETERAN3,1,cdc_seed,,,1
WEIGHT2,2014,,WEIGHT2,1,cdc_seed,,,1
WHRTST10,2014,,WHRTST10,1,cdc_seed,,,1
WTCHSALT,2014,,WTCHSALT,1,cdc_seed,,,1
WTKG3,2014,,WTKG3,1,cdc_seed,,,1
_AGE65YR,2014,,_AGE65YR,1,cdc_seed,,,1
_AGE80,2014,,_AGE80,1,cdc_seed,,,1
_AGEG5YR,2014,,_AGEG5YR,1,cdc_seed,,,1
_AGE_G,2014,,_AGE_G,1,cdc_seed,,,1
_AIDTST3,2014,,_AIDTST3,1,cdc_seed,,,1
_ALTETH2,2014,,_ALTETH2,1,cdc_seed,,,1
_ASTHMS1,2014,,_ASTHMS1,1,cdc_seed,,,1
_BMI5,2014,,_BMI5,1,cdc_seed,,,1
_BMI5CAT,2014,,_BMI5CAT,1,cdc_seed,,,1
_CASTHM1,2014,,_CASTHM1,1,cdc_seed,,,1
_CHISPNC,2014,,_CHISPNC,1,cdc_seed,,,1
_CHLDCNT,2014,,_CHLDCNT,1,cdc_seed,,,1
_CLLCPWT,2014,,_CLLCPWT,1,cdc_seed,,,1
_COL10YR,2014,,_COL10YR,1,cdc_seed,,,1
_CPRACE,2014,,_CPRACE,1,cdc_seed,,,1
_CRACE1,2014,,_CRACE1,1,cdc_seed,,,1
_CRCREC,2014,,_CRCREC,1,cdc_seed,,,1
_DENVST2,2014,,_DENVST2,1,cdc_seed,,,1
_DRDXAR1,2014,,_DRDXAR1,1,cdc_seed,,,1
_DRNKDY4,2014,,_DRNKDY4,1,cdc_seed,,,1
_DRNKMO4,2014,,_DRNKMO4,1,cdc_seed,,,1
_DUALCOR,2014,,_DUALCOR,1,cdc_seed,,,1
_DUALUSE,2014,,_DUALUSE,1,cdc_seed,,,1
_EDUCAG,2014,,_EDUCAG,1,cdc_seed,,,1
_EXTETH2,2014,,_EXTETH2,1,cdc_seed,,,1
_FLSHOT6,2014,,_FLSHOT6,1,cdc_seed,,,1
_FOBTFS,2014,,_FOBTFS,1,cdc_seed,,,1
_FS5YR,2014,,_FS5YR,1,cdc_seed,,,1
_HCVU651,2014,,_HCVU651,1,cdc_seed,,,1
_HFOB3YR,2014,,_HFOB3YR,1,cdc_seed,,,1
_HISPANC,2014,,_HISPANC,1,cdc_seed,,,1
_IMPCAGE,2014,,_IMPCAGE,1,cdc_seed,,,1
_IMPCRAC,2014,,_IMPCRAC,1,cdc_seed,,,1
_IMPCSEX,2014,,_IMPCSEX,1,cdc_seed,,,1
_IMPEDUC,2014,,_IMPEDUC,1,cdc_seed,,,1
_IMPHOME,2014,,_IMPHOME,1,cdc_seed,,,1
_IMPMRTL,2014,,_IMPMRTL,1,cdc_seed,,,1
_IMPNPH,2014,,_IMPNPH,1,cdc_seed,,,1
_IMPRACE,2014,,_IMPRACE,1,cdc_seed,,,1
_INCOMG,2014,,_INCOMG,1,cdc_seed,,,1
_LLCPWT,2014,,_LLCPWT,1,cdc_seed,,,1
_LLCPWT2,2014,,_LLCPWT2,1,cdc_seed,,,1
_LTASTH1,2014,,_LTASTH1,1,cdc_seed,,,1
_MAM5021,2014,,_MAM5021,1,cdc_seed,,,1
_MAM502Y,2014,,_MAM502Y,1,cdc_seed,,,1
_MRACE1,2014,,_MRACE1,1,cdc_seed,,,1
_PNEUMO2,2014,,_PNEUMO2,1,cdc_seed,,,1
_PRACE1,2014,,_PRACE1,1,cdc_seed,,,1
_PSU,2014,,_PSU,1,cdc_seed,,,1
_RACE,2014,,_RACE,1,cdc_seed,,,1
_RACEG21,2014,,_RACEG21,1,cdc_seed,,,1
_RACEGR3,2014,,_RACEGR3,1,cdc_seed,,,1
_RACE_G1,2014,,_RACE_G1,1,cdc_seed,,,1
_RAWRAKE,2014,,_RAWRAKE,1,cdc_seed,,,1
_RFBING5,2014,,_RFBING5,1,cdc_seed,,,1
_RFBLDS2,2014,,_RFBLDS2,1,cdc_seed,,,1
_RFBLDS3,2014,,_RFBLDS3,1,cdc_seed,,,1
_RFBMI5,2014,,_RFBMI5,1,cdc_seed,,,1
_RFDRHV4,2014,,_RFDRHV4,1,cdc_seed,,,1
_RFDRMN4,2014,,_RFDRMN4,1,cdc_seed,,,1
_RFDRWM4,2014,,_RFDRWM4,1,cdc_seed,,,1
_RFMAM2Y,2014,,_RFMAM2Y,1,cdc_seed,,,1
_RFPAP32,2014,,_RFPAP32,1,cdc_seed,,,1
_RFPAP33,2014,,_RFPAP33,1,cdc_seed,,,1
_RFPSA21,2014,,_RFPSA21,1,cdc_seed,,,1
_RFSEAT2,2014,,_RFSEAT2,1,cdc_seed,,,1
_RFSEAT3,2014,,_RFSEAT3,1,cdc_seed,,,1
_RFSIGM2,2014,,_RFSIGM2,1,cdc_seed,,,1
_RFSMOK3,2014,,_RFSMOK3,1,cdc_seed,,,1
_SMOKER3,2014,,_SMOKER3,1,cdc_seed,,,1
_STATE,2014,,_STATE,1,cdc_seed,,,1
_STRWT,2014,,_STRWT,1,cdc_seed,,,1
_STSTR,2014,,_STSTR,1,cdc_seed,,,1
_TOTINDA,2014,,_TOTINDA,1,cdc_seed,,,1
_WT2RAKE,2014,,_WT2RAKE,1,cdc_seed,,,1
ACTIN11_,2015,,ACTIN11_,1,cdc_seed,,,1
ACTIN21_,2015,,ACTIN21_,1,cdc_seed,,,1
ADANXEV,2015,,ADANXEV,1,cdc_seed,,,1
ADDEPEV2,2015,,ADDEPEV2,1,cdc_seed,,,1
ADDOWN,2015,,ADDOWN,1,cdc_seed,,,1
ADEAT1,2015,,ADEAT1,1,cdc_seed,,,1
ADENERGY,2015,,ADENERGY,1,cdc_seed,,,1
ADFAIL,2015,,ADFAIL,1,cdc_seed,,,1
ADMOVE,2015,,ADMOVE,1,cdc_seed,,,1
ADPLEASR,2015,,ADPLEASR,1,cdc_seed,,,1
ADSLEEP,2015,,ADSLEEP,1,cdc_seed,,,1
ADTHINK,2015,,ADTHINK,1,cdc_seed,,,1
ALCDAY5,2015,,ALCDAY5,1,cdc_seed,,,1
ARTHDIS2,2015,,ARTHDIS2,1,cdc_seed,,,1
ARTHEDU,2015,,ARTHEDU,1,cdc_seed,,,1
ARTHEXER,2015,,ARTHEXER,1,cdc_seed,,,1
ARTHSOCL,2015,,ARTHSOCL,1,cdc_seed,,,1
ARTHWGT,2015,,ARTHWGT,1,cdc_seed,,,1
ARTTODAY,2015,,ARTTODAY,1,cdc_seed,,,1
ASACTLIM,2015,,ASACTLIM,1,cdc_seed,,,1
ASATTACK,2015,,ASATTACK,1,cdc_seed,,,1
ASDRVIST,2015,,ASDRVIST,1,cdc_seed,,,1
ASERVIST,2015,,ASERVIST,1,cdc_seed,,,1
ASINHALR,2015,,ASINHALR,1,cdc_seed,,,1
ASNOSLEP,2015,,ASNOSLEP,1,cdc_seed,,,1
ASPUNSAF,2015,,ASPUNSAF,1,cdc_seed,,,1
ASRCHKUP,2015,,ASRCHKUP,1,cdc_seed,,,1
ASTHMA3,2015,,ASTHMA3,1,cdc_seed,,,1
ASTHMAGE,2015,,ASTHMAGE,1,cdc_seed,,,1
ASTHMED3,2015,,ASTHMED3,1,cdc_seed,,,1
ASTHNOW,2015,,ASTHNOW,1,cdc_seed,,,1
ASYMPTOM,2015,,ASYMPTOM,1,cdc_seed,,,1
AVEDRNK2,2015,,AVEDRNK2,1,cdc_seed,,,1
BEANDAY_,2015,,BEANDAY_,1,cdc_seed,,,1
BLDSTOOL,2015,,BLDSTOOL,1,cdc_seed,,,1
BLDSUGAR,2015,,BLDSUGAR,1,cdc_seed,,,1
BLIND,2015,,BLIND,1,cdc_seed,,,1
BLOODCHO,2015,,BLOODCHO,1,cdc_seed,,,1
BPHIGH4,2015,,BPHIGH4,1,cdc_seed,,,1
BPMEDS,2015,,BPMEDS,1,cdc_seed,,,1
CADULT,2015,,CADULT,1,cdc_seed,,,1
CASTHDX2,2015,,CASTHDX2,1,cdc_seed,,,1
CASTHNO2,2015,,CASTHNO2,1,cdc_seed,,,1
CCLGHOUS,2015,,CCLGHOUS,1,cdc_seed,,,1
CDASSIST,2015,,CDASSIST,1,cdc_seed,,,1
CDDISCUS,2015,,CDDISCUS,1,cdc_seed,,,1
CDHELP,2015,,CDHELP,1,cdc_seed,,,1
CDHOUSE,2015,,CDHOUSE,1,cdc_seed,,,1
CDSOCIAL,2015,,CDSOCIAL,1,cdc_seed,,,1
CELLFON2,2015,,CELLFON2,1,cdc_seed,,,1
CELLFON3,2015,,CELLFON3,1,cdc_seed,,,1
CHCCOPD1,2015,,CHCCOPD1,1,cdc_seed,,,1
CHCKIDNY,2015,,CHCKIDNY,1,cdc_seed,,,1
CHCOCNCR,2015,,CHCOCNCR,1,cdc_seed,,,1
CHCSCNCR,2015,,CHCSCNCR,1,cdc_seed,,,1
CHECKUP1,2015,,CHECKUP1,1,cdc_seed,,,1
CHILDREN,2015,,CHILDREN,1,cdc_seed,,,1
CHKHEMO3,2015,,CHKHEMO3,1,cdc_seed,,,1
CHOLCHK,2015,,CHOLCHK,1,cdc_seed,,,1
CIMEMLOS,2015,,CIMEMLOS,1,cdc_seed,,,1
COLGHOUS,2015,,COLGHOUS,1,cdc_seed,,,1
CPDEMO1,2015,,CPDEMO1,1,cdc_seed,,,1
CRGVEXPT,2015,,CRGVEXPT,1,cdc_seed,,,1
CRGVHOUS,2015,,CRGVHOUS,1,cdc_seed,,,1
CRGVHRS1,2015,,CRGVHRS1,1,cdc_seed,,,1
CRGVLNG1,2015,,CRGVLNG1,1,cdc_seed,,,1
CRGVMST2,2015,,CRGVMST2,1,cdc_seed,,,1
CRGVPERS,2015,,CRGVPERS,1,cdc_seed,,,1
CRGVPRB1,2015,,CRGVPRB1,1,cdc_seed,,,1
CRGVREL1,2015,,CRGVREL1,1,cdc_seed,,,1
CSTATE,2015,,CSTATE,1,cdc_seed,,,1
CTELENUM,2015,,CTELENUM,1,cdc_seed,,,1
CTELNUM1,2015,,CTELNUM1,1,cdc_seed,,,1
CVDASPRN,2015,,CVDASPRN,1,cdc_seed,,,1
CVDCRHD4,2015,,CVDCRHD4,1,cdc_seed,,,1
CVDINFR4,2015,,CVDINFR4,1,cdc_seed,,,1
CVDSTRK3,2015,,CVDSTRK3,1,cdc_seed,,,1
DECIDE,2015,,DECIDE,1,cdc_seed,,,1
DIABAGE2,2015,,DIABAGE2,1,cdc_seed,,,1
DIABEDU,2015,,DIABEDU,1,cdc_seed,,,1
DIABETE3,2015,,DIABETE3,1,cdc_seed,,,1
DIABEYE,2015,,DIABEYE,1,cdc_seed,,,1
DIFFALON,2015,,DIFFALON,1,cdc_seed,,,1
DIFFDRES,2015,,DIFFDRES,1,cdc_seed,,,1
DIFFWALK,2015,,DIFFWALK,1,cdc_seed,,,1
DISPCODE,2015,,DISPCODE,1,cdc_seed,,,1
DOCTDIAB,2015,,DOCTDIAB,1,cdc_seed,,,1
DRADVISE,2015,,DRADVISE,1,cdc_seed,,,1
DRNK3GE5,2015,,DRNK3GE5,1,cdc_seed,,,1
DRNKANY5,2015,,DRNKANY5,1,cdc_seed,,,1
DROCDY3_,2015,,DROCDY3_,1,cdc_seed,,,1
EDUCA,2015,,EDUCA,1,cdc_seed,,,1
EMPLOY1,2015,,EMPLOY1,1,cdc_seed,,,1
EMTSUPRT,2015,,EMTSUPRT,1,cdc_seed,,,1
EXACTOT1,2015,,EXACTOT1,1,cdc_seed,,,1
EXACTOT2,2015,,EXACTOT2,1,cdc_seed,,,1
EXERANY2,2015,,EXERANY2,1,cdc_seed,,,1
EXERHMM1,2015,,EXERHMM1,1,cdc_seed,,,1
EXERHMM2,2015,,EXERHMM2,1,cdc_seed,,,1
EXEROFT1,2015,,EXEROFT1,1,cdc_seed,,,1
EXEROFT2,2015,,EXEROFT2,1,cdc_seed,,,1
EXRACT11,2015,,EXRACT11,1,cdc_seed,,,1
EXRACT21,2015,,EXRACT21,1,cdc_seed,,,1
EYEEXAM,2015,,EYEEXAM,1,cdc_seed,,,1
FC60_,2015,,FC60_,1,cdc_seed,,,1
FEETCHK,2015,,FEETCHK,1,cdc_seed,,,1
FEETCHK2,2015,,FEETCHK2,1,cdc_seed,,,1
FLSHTMY2,2015,,FLSHTMY2,1,cdc_seed,,,1
FLUSHOT6,2015,,FLUSHOT6,1,cdc_seed,,,1
FMONTH,2015,,FMONTH,1,cdc_seed,,,1
FRUIT1,2015,,FRUIT1,1,cdc_seed,,,1
FRUITJU1,2015,,FRUITJU1,1,cdc_seed,,,1
FRUTDA1_,2015,,FRUTDA1_,1,cdc_seed,,,1
FTJUDA1_,2015,,FTJUDA1_,1,cdc_seed,,,1
FVBEANS,2015,,FVBEANS,1,cdc_seed,,,1
FVGREEN,2015,,FVGREEN,1,cdc_seed,,,1
FVORANG,2015,,FVORANG,1,cdc_seed,,,1
GENHLTH,2015,,GENHLTH,1,cdc_seed,,,1
GRENDAY_,2015,,GRENDAY_,1,cdc_seed,,,1
HADHYST2,2015,,HADHYST2,1,cdc_seed,,,1
HADMAM,2015,,HADMAM,1,cdc_seed,,,1
HADPAP2,2015,,HADPAP2,1,cdc_seed,,,1
HADSGCO1,2015,,HADSGCO1,1,cdc_seed,,,1
HADSIGM3,2015,,HADSIGM3,1,cdc_seed,,,1
HAREHAB1,2015,,HAREHAB1,1,cdc_seed,,,1
HAVARTH3,2015,,HAVARTH3,1,cdc_seed,,,1
HEIGHT3,2015,,HEIGHT3,1,cdc_seed,,,1
HHADULT,2015,,HHADULT,1,cdc_seed,,,1
HIVTST6,2015,,HIVTST6,1,cdc_seed,,,1
HIVTSTD3,2015,,HIVTSTD3,1,cdc_seed,,,1
HLTHPLN1,2015,,HLTHPLN1,1,cdc_seed,,,1
HOWLONG,2015,,HOWLONG,1,cdc_seed,,,1
HPLSTTST,2015,,HPLSTTST,1,cdc_seed,,,1
HPVADSHT,2015,,HPVADSHT,1,cdc_seed,,,1
HPVADVC2,2015,,HPVADVC2,1,cdc_seed,,,1
HPVTEST,2015,,HPVTEST,1,cdc_seed,,,1
HTIN4,2015,,HTIN4,1,cdc_seed,,,1
HTM4,2015,,HTM4,1,cdc_seed,,,1
IDATE,2015,,IDATE,1,cdc_seed,,,1
IDAY,2015,,IDAY,1,cdc_seed,,,1
IMFVPLAC,2015,,IMFVPLAC,1,cdc_seed,,,1
IMONTH,2015,,IMONTH,1,cdc_seed,,,1
INCOME2,2015,,INCOME2,1,cdc_seed,,,1
INSULIN,2015,,INSULIN,1,cdc_seed,,,1
INTERNET,2015,,INTERNET,1,cdc_seed,,,1
IYEAR,2015,,IYEAR,1,cdc_seed,,,1
JOINPAIN,2015,,JOINPAIN,1,cdc_seed,,,1
LADULT,2015,,LADULT,1,cdc_seed,,,1
LANDLINE,2015,,LANDLINE,1,cdc_seed,,,1
LASTPAP2,2015,,LASTPAP2,1,cdc_seed,,,1
LASTSIG3,2015,,LASTSIG3,1,cdc_seed,,,1
LASTSMK2,2015,,LASTSMK2,1,cdc_seed,,,1
LENGEXAM,2015,,LENGEXAM,1,cdc_seed,,,1
LMTJOIN3,2015,,LMTJOIN3,1,cdc_seed,,,1
LONGWTCH,2015,,LONGWTCH,1,cdc_seed,,,1
LSATISFY,2015,,LSATISFY,1,cdc_seed,,,1
LSTBLDS3,2015,,LSTBLDS3,1,cdc_seed,,,1
MAXDRNKS,2015,,MAXDRNKS,1,cdc_seed,,,1
MAXVO2_,2015,,MAXVO2_,1,cdc_seed,,,1
MEDCOST,2015,,MEDCOST,1,cdc_seed,,,1
MENTHLTH,2015,,MENTHLTH,1,cdc_seed,,,1
METVL11_,2015,,METVL11_,1,cdc_seed,,,1
METVL21_,2015,,METVL21_,1,cdc_seed,,,1
MISTMNT,2015,,MISTMNT,1,cdc_seed,,,1
NUMADULT,2015,,NUMADULT,1,cdc_seed,,,1
NUMHHOL2,2015,,NUMHHOL2,1,cdc_seed,,,1
NUMMEN,2015,,NUMMEN,1,cdc_seed,,,1
NUMPHON2,2015,,NUMPHON2,1,cdc_seed,,,1
NUMWOMEN,2015,,NUMWOMEN,1,cdc_seed,,,1
ORNGDAY_,2015,,ORNGDAY_,1,cdc_seed,,,1
PA1MIN_,2015,,PA1MIN_,1,cdc_seed,,,1
PA1VIGM_,2015,,PA1VIGM_,1,cdc_seed,,,1
PADUR1_,2015,,PADUR1_,1,cdc_seed,,,1
PADUR2_,2015,,PADUR2_,1,cdc_seed,,,1
PAFREQ1_,2015,,PAFREQ1_,1,cdc_seed,,,1
PAFREQ2_,2015,,PAFREQ2_,1,cdc_seed,,,1
PAINACT2,2015,,PAINACT2,1,cdc_seed,,,1
PAMIN11_,2015,,PAMIN11_,1,cdc_seed,,,1
PAMIN21_,2015,,PAMIN21_,1,cdc_seed,,,1
PAMISS1_,2015,,PAMISS1_,1,cdc_seed,,,1
PAVIG11_,2015,,PAVIG11_,1,cdc_seed,,,1
PAVIG21_,2015,,PAVIG21_,1,cdc_seed,,,1
PCDMDECN,2015,,PCDMDECN,1,cdc_seed,,,1
PCPSAAD2,2015,,PCPSAAD2,1,cdc_seed,,,1
PCPSADE1,2015,,PCPSADE1,1,cdc_seed,,,1
PCPSADI1,2015,,PCPSADI1,1,cdc_seed,,,1
PCPSARE1,2015,,PCPSARE1,1,cdc_seed,,,1
PCPSARS1,2015,,PCPSARS1,1,cdc_seed,,,1
PDIABTST,2015,,PDIABTST,1,cdc_seed,,,1
PERSDOC2,2015,,PERSDOC2,1,cdc_seed,,,1
PHYSHLTH,2015,,PHYSHLTH,1,cdc_seed,,,1
PNEUVAC3,2015,,PNEUVAC3,1,cdc_seed,,,1
POORHLTH,2015,,POORHLTH,1,cdc_seed,,,1
PREDIAB1,2015,,PREDIAB1,1,cdc_seed,,,1
PREGNANT,2015,,PREGNANT,1,cdc_seed,,,1
PROFEXAM,2015,,PROFEXAM,1,cdc_seed,,,1
PSATEST1,2015,,PSATEST1,1,cdc_seed,,,1
PSATIME,2015,,PSATIME,1,cdc_seed,,,1
PVTRESD1,2015,,PVTRESD1,1,cdc_seed,,,1
PVTRESD2,2015,,PVTRESD2,1,cdc_seed,,,1
QLACTLM2,2015,,QLACTLM2,1,cdc_seed,,,1
QLHLTH2,2015,,QLHLTH2,1,cdc_seed,,,1
QLMENTL2,2015,,QLMENTL2,1,cdc_seed,,,1
QLSTRES2,2015,,QLSTRES2,1,cdc_seed,,,1
QSTLANG,2015,,QSTLANG,1,cdc_seed,,,1
QSTVER,2015,,QSTVER,1,cdc_seed,,,1
RCSGENDR,2015,,RCSGENDR,1,cdc_seed,,,1
RCSRLTN2,2015,,RCSRLTN2,1,cdc_seed,,,1
RDUCHART,2015,,RDUCHART,1,cdc_seed,,,1
RDUCSTRK,2015,,RDUCSTRK,1,cdc_seed,,,1
RENTHOM1,2015,,RENTHOM1,1,cdc_seed,,,1
RLIVPAIN,2015,,RLIVPAIN,1,cdc_seed,,,1
SCNTLPAD,2015,,SCNTLPAD,1,cdc_seed,,,1
SCNTLWK1,2015,,SCNTLWK1,1,cdc_seed,,,1
SCNTMEL1,2015,,SCNTMEL1,1,cdc_seed,,,1
SCNTMNY1,2015,,SCNTMNY1,1,cdc_seed,,,1
SCNTPAID,2015,,SCNTPAID,1,cdc_seed,,,1
SCNTWRK1,2015,,SCNTWRK1,1,cdc_seed,,,1
SEATBELT,2015,,SEATBELT,1,cdc_seed,,,1
SEQNO,2015,,SEQNO,1,cdc_seed,,,1
SEX,2015,,SEX,1,cdc_seed,,,1
SHINGLE2,2015,,SHINGLE2,1,cdc_seed,,,1
SMOKDAY2,2015,,SMOKDAY2,1,cdc_seed,,,1
SMOKE100,2015,,SMOKE100,1,cdc_seed,,,1
STATERES,2015,,STATERES,1,cdc_seed,,,1
STOPSMK2,2015,,STOPSMK2,1,cdc_seed,,,1
STREHAB1,2015,,STREHAB1,1,cdc_seed,,,1
STRENGTH,2015,,STRENGTH,1,cdc_seed,,,1
STRFREQ_,2015,,STRFREQ_,1,cdc_seed,,,1
SXORIENT,2015,,SXORIENT,1,cdc_seed,,,1
TETANUS,2015,,TETANUS,1,cdc_seed,,,1
TOLDHI2,2015,,TOLDHI2,1,cdc_seed,,,1
TRNSGNDR,2015,,TRNSGNDR,1,cdc_seed,,,1
USEEQUIP,2015,,USEEQUIP,1,cdc_seed,,,1
USENOW3,2015,,USENOW3,1,cdc_seed,,,1
VEGEDA1_,2015,,VEGEDA1_,1,cdc_seed,,,1
VEGETAB1,2015,,VEGETAB1,1,cdc_seed,,,1
VETERAN3,2015,,VETERAN3,1,cdc_seed,,,1
VICTRCT4,2015,,VICTRCT4,1,cdc_seed,,,1
VIDFCLT2,2015,,VIDFCLT2,1,cdc_seed,,,1
VIEYEXM2,2015,,VIEYEXM2,1,cdc_seed,,,1
VIGLUMA2,2015,,VIGLUMA2,1,cdc_seed,,,1
VIINSUR2,2015,,VIINSUR2,1,cdc_seed,,,1
VIMACDG2,2015,,VIMACDG2,1,cdc_seed,,,1
VINOCRE2,2015,,VINOCRE2,1,cdc_seed,,,1
VIPRFVS2,2015,,VIPRFVS2,1,cdc_seed,,,1
VIREDIF3,2015,,VIREDIF3,1,cdc_seed,,,1
WEIGHT2,2015,,WEIGHT2,1,cdc_seed,,,1
WHRTST10,2015,,WHRTST10,1,cdc_seed,,,1
WTCHSALT,2015,,WTCHSALT,1,cdc_seed,,,1
WTKG3,2015,,WTKG3,1,cdc_seed,,,1
_AGE65YR,2015,,_AGE65YR,1,cdc_seed,,,1
_AGE80,2015,,_AGE80,1,cdc_seed,,,1
_AGEG5YR,2015,,_AGEG5YR,1,cdc_seed,,,1
_AGE_G,2015,,_AGE_G,1,cdc_seed,,,1
_AIDTST3,2015,,_AIDTST3,1,cdc_seed,,,1
_ASTHMS1,2015,,_ASTHMS1,1,cdc_seed,,,1
_BMI5,2015,,_BMI5,1,cdc_seed,,,1
_BMI5CAT,2015,,_BMI5CAT,1,cdc_seed,,,1
_CASTHM1,2015,,_CASTHM1,1,cdc_seed,,,1
_CHISPNC,2015,,_CHISPNC,1,cdc_seed,,,1
_CHLDCNT,2015,,_CHLDCNT,1,cdc_seed,,,1
_CHOLCHK,2015,,_CHOLCHK,1,cdc_seed,,,1
_CLLCPWT,2015,,_CLLCPWT,1,cdc_seed,,,1
_CPRACE,2015,,_CPRACE,1,cdc_seed,,,1
_CRACE1,2015,,_CRACE1,1,cdc_seed,,,1
_DRDXAR1,2015,,_DRDXAR1,1,cdc_seed,,,1
_DRNKWEK,2015,,_DRNKWEK,1,cdc_seed,,,1
_DUALCOR,2015,,_DUALCOR,1,cdc_seed,,,1
_DUALUSE,2015,,_DUALUSE,1,cdc_seed,,,1
_EDUCAG,2015,,_EDUCAG,1,cdc_seed,,,1
_FLSHOT6,2015,,_FLSHOT6,1,cdc_seed,,,1
_FRT16,2015,,_FRT16,1,cdc_seed,,,1
_FRTLT1,2015,,_FRTLT1,1,cdc_seed,,,1
_FRTRESP,2015,,_FRTRESP,1,cdc_seed,,,1
_FRUITEX,2015,,_FRUITEX,1,cdc_seed,,,1
_FRUTSUM,2015,,_FRUTSUM,1,cdc_seed,,,1
_HCVU651,2015,,_HCVU651,1,cdc_seed,,,1
_HISPANC,2015,,_HISPANC,1,cdc_seed,,,1
_INCOMG,2015,,_INCOMG,1,cdc_seed,,,1
_LLCPWT,2015,,_LLCPWT,1,cdc_seed,,,1
_LMTACT1,2015,,_LMTACT1,1,cdc_seed,,,1
_LMTSCL1,2015,,_LMTSCL1,1,cdc_seed,,,1
_LMTWRK1,2015,,_LMTWRK1,1,cdc_seed,,,1
_LTASTH1,2015,,_LTASTH1,1,cdc_seed,,,1
_MICHD,2015,,_MICHD,1,cdc_seed,,,1
_MINAC11,2015,,_MINAC11,1,cdc_seed,,,1
_MINAC21,2015,,_MINAC21,1,cdc_seed,,,1
_MISFRTN,2015,,_MISFRTN,1,cdc_seed,,,1
_MISVEGN,2015,,_MISVEGN,1,cdc_seed,,,1
_MRACE1,2015,,_MRACE1,1,cdc_seed,,,1
_PA150R2,2015,,_PA150R2,1,cdc_seed,,,1
_PA30021,2015,,_PA30021,1,cdc_seed,,,1
_PA300R2,2015,,_PA300R2,1,cdc_seed,,,1
_PACAT1,2015,,_PACAT1,1,cdc_seed,,,1
_PAINDX1,2015,,_PAINDX1,1,cdc_seed,,,1
_PAREC1,2015,,_PAREC1,1,cdc_seed,,,1
_PASTAE1,2015,,_PASTAE1,1,cdc_seed,,,1
_PASTRNG,2015,,_PASTRNG,1,cdc_seed,,,1
_PNEUMO2,2015,,_PNEUMO2,1,cdc_seed,,,1
_PRACE1,2015,,_PRACE1,1,cdc_seed,,,1
_RACE,2015,,_RACE,1,cdc_seed,,,1
_RACEG21,2015,,_RACEG21,1,cdc_seed,,,1
_RACEGR3,2015,,_RACEGR3,1,cdc_seed,,,1
_RACE_G1,2015,,_RACE_G1,1,cdc_seed,,,1
_RAWRAKE,2015,,_RAWRAKE,1,cdc_seed,,,1
_RFBING5,2015,,_RFBING5,1,cdc_seed,,,1
_RFBMI5,2015,,_RFBMI5,1,cdc_seed,,,1
_RFCHOL,2015,,_RFCHOL,1,cdc_seed,,,1
_RFDRHV5,2015,,_RFDRHV5,1,cdc_seed,,,1
_RFHYPE5,2015,,_RFHYPE5,1,cdc_seed,,,1
_RFSEAT2,2015,,_RFSEAT2,1,cdc_seed,,,1
_RFSEAT3,2015,,_RFSEAT3,1,cdc_seed,,,1
_RFSMOK3,2015,,_RFSMOK3,1,cdc_seed,,,1
_SMOKER3,2015,,_SMOKER3,1,cdc_seed,,,1
_STATE,2015,,_STATE,1,cdc_seed,,,1
_STRWT,2015,,_STRWT,1,cdc_seed,,,1
_STSTR,2015,,_STSTR,1,cdc_seed,,,1
_TOTINDA,2015,,_TOTINDA,1,cdc_seed,,,1
_VEG23,2015,,_VEG23,1,cdc_seed,,,1
_VEGESUM,2015,,_VEGESUM,1,cdc_seed,,,1
_VEGETEX,2015,,_VEGETEX,1,cdc_seed,,,1
_VEGLT1,2015,,_VEGLT1,1,cdc_seed,,,1
_VEGRESP,2015,,_VEGRESP,1,cdc_seed,,,1
_WT2RAKE,2015,,_WT2RAKE,1,cdc_seed,,,1
ADDEPEV2,2016,,ADDEPEV2,1,cdc_seed,,,1
ADHISPA,2016,,ADHISPA,1,cdc_seed,,,1
ADLTCHLD,2016,,ADLTCHLD,1,cdc_seed,,,1
ADSLEEP,2016,,ADSLEEP,1,cdc_seed,,,1
AGE,2016,,AGE,1,cdc_seed,,,1
ALCDAY5,2016,,ALCDAY5,1,cdc_seed,,,1
ASACTLIM,2016,,ASACTLIM,1,cdc_seed,,,1
ASATTACK,2016,,ASATTACK,1,cdc_seed,,,1
ASDRVIST,2016,,ASDRVIST,1,cdc_seed,,,1
ASERVIST,2016,,ASERVIST,1,cdc_seed,,,1
